Date,Time,Combined,Date.Value,Site.Name,Conductivity,Depth,DO.percentSAT,DO.mgL,Salinity,Turbidity,Wiper.Position,pH,Temperature,Battery.V
5/23/21,22:30:00,5/23/21 22:30,44339.938,Deployment Site,35995.3,NA,132.7,11.74,31.04,-0.69,1.219,NA,12.107,2.71
5/23/21,22:45:00,5/23/21 22:45,44339.948,Deployment Site,36447.3,NA,107.1,9.69,32.82,-0.85,1.215,NA,10.555,2.7
5/23/21,23:00:00,5/23/21 23:00,44339.958,Deployment Site,36022.6,NA,125.3,11.16,31.44,-0.81,1.211,NA,11.653,2.71
5/23/21,23:15:00,5/23/21 23:15,44339.969,Deployment Site,35903.7,NA,117.9,10.56,31.54,-0.7,1.206,NA,11.4,2.7
5/23/21,23:30:00,5/23/21 23:30,44339.979,Deployment Site,36032.2,NA,118.5,10.61,31.68,-0.66,1.217,NA,11.38,2.71
5/23/21,23:45:00,5/23/21 23:45,44339.99,Deployment Site,36267,NA,121.6,10.85,31.85,-0.65,1.217,NA,11.45,2.7
5/24/21,0:00:00,5/24/21 0:00,44340,Deployment Site,36404.6,NA,121,10.79,32.02,-0.83,1.219,NA,11.417,2.71
5/24/21,0:15:00,5/24/21 0:15,44340.01,Deployment Site,36418.2,NA,121,10.79,32.04,-0.65,1.215,NA,11.405,2.7
5/24/21,0:30:00,5/24/21 0:30,44340.021,Deployment Site,35803.7,NA,123.8,11.01,31.1,0.83,1.21,NA,11.81,2.7
5/24/21,0:45:00,5/24/21 0:45,44340.031,Deployment Site,36357.9,NA,117.5,10.53,32.16,-0.78,1.208,NA,11.194,2.7
5/24/21,1:00:00,5/24/21 1:00,44340.042,Deployment Site,36340.4,NA,118.9,10.63,32.07,-0.54,1.209,NA,11.286,2.7
5/24/21,1:15:00,5/24/21 1:15,44340.052,Deployment Site,36321.6,NA,119.7,10.69,31.97,-0.67,1.211,NA,11.375,2.7
5/24/21,1:30:00,5/24/21 1:30,44340.063,Deployment Site,36279.8,NA,119.8,10.71,31.92,-0.68,1.21,NA,11.382,2.7
5/24/21,1:45:00,5/24/21 1:45,44340.073,Deployment Site,36289.8,NA,116.5,10.43,32.04,-0.8,1.215,NA,11.261,2.7
5/24/21,2:00:00,5/24/21 2:00,44340.083,Deployment Site,36364.1,NA,112.7,10.13,32.39,-0.79,1.218,NA,10.943,2.7
5/24/21,2:15:00,5/24/21 2:15,44340.094,Deployment Site,36432.8,NA,113,10.15,32.43,-0.91,1.218,NA,10.971,2.69
5/24/21,2:30:00,5/24/21 2:30,44340.104,Deployment Site,36437.9,NA,114,10.25,32.48,-0.93,1.216,NA,10.924,2.7
5/24/21,2:45:00,5/24/21 2:45,44340.115,Deployment Site,36488,NA,114.5,10.27,32.45,1.01,1.212,NA,11.014,2.69
5/24/21,3:00:00,5/24/21 3:00,44340.125,Deployment Site,36540.7,NA,118,10.56,32.37,-0.94,1.214,NA,11.159,2.7
5/24/21,3:15:00,5/24/21 3:15,44340.135,Deployment Site,36501.2,NA,117.6,10.53,32.35,-0.76,1.217,NA,11.148,2.69
5/24/21,3:30:00,5/24/21 3:30,44340.146,Deployment Site,36462.3,NA,118.6,10.61,32.25,-0.88,1.216,NA,11.216,2.7
5/24/21,3:45:00,5/24/21 3:45,44340.156,Deployment Site,36437,NA,119,10.64,32.19,-0.72,1.221,NA,11.259,2.69
5/24/21,4:00:00,5/24/21 4:00,44340.167,Deployment Site,36501.3,NA,120.1,10.73,32.21,-0.81,1.223,NA,11.299,2.7
5/24/21,4:15:00,5/24/21 4:15,44340.177,Deployment Site,36541.4,NA,119,10.64,32.3,-0.59,1.212,NA,11.241,2.69
5/24/21,4:30:00,5/24/21 4:30,44340.188,Deployment Site,36551.2,NA,118,10.56,32.38,-0.64,1.207,NA,11.168,2.7
5/24/21,4:45:00,5/24/21 4:45,44340.198,Deployment Site,36502.6,NA,118.3,10.59,32.3,-0.74,1.214,NA,11.199,2.69
5/24/21,5:00:00,5/24/21 5:00,44340.208,Deployment Site,36556.1,NA,120.9,10.78,32.22,-0.73,1.223,NA,11.351,2.7
5/24/21,5:15:00,5/24/21 5:15,44340.219,Deployment Site,36627,NA,124,11.04,32.16,-0.62,1.224,NA,11.503,2.69
5/24/21,5:30:00,5/24/21 5:30,44340.229,Deployment Site,36561.2,NA,124.9,11.11,32.04,-0.7,1.216,NA,11.57,2.7
5/24/21,5:45:00,5/24/21 5:45,44340.24,Deployment Site,36506.9,NA,124,11.04,32.02,-0.78,1.21,NA,11.528,2.69
5/24/21,6:00:00,5/24/21 6:00,44340.25,Deployment Site,36397.4,NA,123,10.96,31.94,-0.72,1.213,NA,11.491,2.7
5/24/21,6:15:00,5/24/21 6:15,44340.26,Deployment Site,36390.6,NA,122.2,10.89,31.97,-0.73,1.22,NA,11.45,2.69
5/24/21,6:30:00,5/24/21 6:30,44340.271,Deployment Site,36434.1,NA,121,10.8,32.08,-0.71,1.221,NA,11.378,2.7
5/24/21,6:45:00,5/24/21 6:45,44340.281,Deployment Site,36431.3,NA,120.5,10.76,32.09,-0.78,1.221,NA,11.365,2.69
5/24/21,7:00:00,5/24/21 7:00,44340.292,Deployment Site,36297.5,NA,123.3,10.97,31.74,-0.58,1.219,NA,11.62,2.7
5/24/21,7:15:00,5/24/21 7:15,44340.302,Deployment Site,36380.3,NA,124.3,11.05,31.81,-0.56,1.217,NA,11.623,2.69
5/24/21,7:30:00,5/24/21 7:30,44340.313,Deployment Site,36829.2,NA,126.8,11.24,32.21,-0.63,1.217,NA,11.675,2.7
5/24/21,7:45:00,5/24/21 7:45,44340.323,Deployment Site,36645.5,NA,125.5,11.14,32.05,-0.6,1.222,NA,11.652,2.69
5/24/21,8:00:00,5/24/21 8:00,44340.333,Deployment Site,37276.5,NA,134.3,11.8,32.3,-0.72,1.207,NA,12.062,2.7
5/24/21,8:15:00,5/24/21 8:15,44340.344,Deployment Site,37266.8,NA,134.9,11.84,32.27,-0.63,1.208,NA,12.093,2.69
5/24/21,8:30:00,5/24/21 8:30,44340.354,Deployment Site,37151.4,NA,131.8,11.61,32.29,1.06,1.21,NA,11.937,2.7
5/24/21,8:45:00,5/24/21 8:45,44340.365,Deployment Site,37037,NA,131.5,11.6,32.21,-0.73,1.213,NA,11.902,2.69
5/24/21,9:00:00,5/24/21 9:00,44340.375,Deployment Site,36993.5,NA,130.2,11.5,32.25,-0.47,1.21,NA,11.813,2.7
5/24/21,9:15:00,5/24/21 9:15,44340.385,Deployment Site,36949.1,NA,128.9,11.4,32.24,0.11,1.21,NA,11.775,2.69
5/24/21,9:30:00,5/24/21 9:30,44340.396,Deployment Site,36837.7,NA,126.4,11.21,32.22,-0.82,1.22,NA,11.67,2.7
5/24/21,9:45:00,5/24/21 9:45,44340.406,Deployment Site,36864.1,NA,126.5,11.21,32.23,-0.82,1.223,NA,11.687,2.69
5/24/21,10:00:00,5/24/21 10:00,44340.417,Deployment Site,36810.6,NA,123.9,11,32.28,0.12,1.214,NA,11.567,2.69
5/24/21,10:15:00,5/24/21 10:15,44340.427,Deployment Site,36542.6,NA,125.8,11.16,31.89,-0.34,1.207,NA,11.724,2.69
5/24/21,10:30:00,5/24/21 10:30,44340.438,Deployment Site,36707.5,NA,125.7,11.15,32.09,-0.36,1.22,NA,11.669,2.69
5/24/21,10:45:00,5/24/21 10:45,44340.448,Deployment Site,36886.3,NA,130.3,11.51,32.1,-0.47,1.222,NA,11.86,2.68
5/24/21,11:00:00,5/24/21 11:00,44340.458,Deployment Site,36847.3,NA,130.6,11.54,32.07,-0.6,1.211,NA,11.858,2.69
5/24/21,11:15:00,5/24/21 11:15,44340.469,Deployment Site,36885.8,NA,129.7,11.46,32.12,-0.26,1.207,NA,11.838,2.69
5/24/21,11:30:00,5/24/21 11:30,44340.479,Deployment Site,36774.5,NA,127.7,11.31,32.11,-0.61,1.217,NA,11.728,2.69
5/24/21,11:45:00,5/24/21 11:45,44340.49,Deployment Site,36616.5,NA,131.4,11.6,31.73,-0.6,1.214,NA,11.995,2.69
5/24/21,12:00:00,5/24/21 12:00,44340.5,Deployment Site,36566.4,NA,132,11.64,31.6,-0.55,1.206,NA,12.085,2.69
5/24/21,12:15:00,5/24/21 12:15,44340.51,Deployment Site,36575.5,NA,131.4,11.59,31.62,-0.78,1.213,NA,12.071,2.68
5/24/21,12:30:00,5/24/21 12:30,44340.521,Deployment Site,36597.5,NA,129.4,11.44,31.74,-0.53,1.219,NA,11.955,2.69
5/24/21,12:45:00,5/24/21 12:45,44340.531,Deployment Site,36499.2,NA,130.9,11.54,31.5,-0.46,1.212,NA,12.123,2.69
5/24/21,13:00:00,5/24/21 13:00,44340.542,Deployment Site,36596.2,NA,130.5,11.52,31.69,-0.62,1.212,NA,12.011,2.69
5/24/21,13:15:00,5/24/21 13:15,44340.552,Deployment Site,36434.9,NA,131.5,11.59,31.39,-0.63,1.213,NA,12.18,2.68
5/24/21,13:30:00,5/24/21 13:30,44340.563,Deployment Site,36386.8,NA,128.8,11.37,31.42,-0.51,1.216,NA,12.1,2.69
5/24/21,13:45:00,5/24/21 13:45,44340.573,Deployment Site,36167.5,NA,128.3,11.32,31.15,-0.56,1.216,NA,12.163,2.68
5/24/21,14:00:00,5/24/21 14:00,44340.583,Deployment Site,36509.9,NA,126.3,11.17,31.69,-0.44,1.214,NA,11.921,2.69
5/24/21,14:15:00,5/24/21 14:15,44340.594,Deployment Site,36869.3,NA,131.6,11.6,31.94,-0.55,1.219,NA,12.025,2.68
5/24/21,14:30:00,5/24/21 14:30,44340.604,Deployment Site,36764.6,NA,131.7,11.61,31.82,-0.42,1.217,NA,12.057,2.69
5/24/21,14:45:00,5/24/21 14:45,44340.615,Deployment Site,36620.7,NA,130.9,11.54,31.65,-0.32,1.217,NA,12.088,2.68
5/24/21,15:00:00,5/24/21 15:00,44340.625,Deployment Site,36680.5,NA,129.8,11.46,31.8,-0.63,1.216,NA,11.975,2.69
5/24/21,15:15:00,5/24/21 15:15,44340.635,Deployment Site,36847.4,NA,128.3,11.34,32.09,-0.69,1.206,NA,11.829,2.68
5/24/21,15:30:00,5/24/21 15:30,44340.646,Deployment Site,36808.9,NA,127.7,11.3,32.09,-0.54,1.216,NA,11.785,2.69
5/24/21,15:45:00,5/24/21 15:45,44340.656,Deployment Site,36740.5,NA,128.3,11.35,31.97,-0.58,1.214,NA,11.852,2.68
5/24/21,16:00:00,5/24/21 16:00,44340.667,Deployment Site,36678.9,NA,129.4,11.44,31.86,-0.56,1.211,NA,11.907,2.69
5/24/21,16:15:00,5/24/21 16:15,44340.677,Deployment Site,36664,NA,129.7,11.46,31.82,-0.72,1.208,NA,11.934,2.68
5/24/21,16:30:00,5/24/21 16:30,44340.688,Deployment Site,36737.5,NA,127.6,11.3,32.01,-0.49,1.21,NA,11.794,2.69
5/24/21,16:45:00,5/24/21 16:45,44340.698,Deployment Site,36776.7,NA,129.4,11.44,32.01,-0.58,1.223,NA,11.848,2.68
5/24/21,17:00:00,5/24/21 17:00,44340.708,Deployment Site,36806.6,NA,128.9,11.4,32.07,-0.62,1.221,NA,11.805,2.69
5/24/21,17:15:00,5/24/21 17:15,44340.719,Deployment Site,36798.3,NA,130.6,11.54,31.99,-0.44,1.222,NA,11.896,2.68
5/24/21,17:30:00,5/24/21 17:30,44340.729,Deployment Site,36867.4,NA,128.6,11.37,32.15,-0.6,1.217,NA,11.785,2.69
5/24/21,17:45:00,5/24/21 17:45,44340.74,Deployment Site,36939.6,NA,128.5,11.37,32.23,-0.5,1.214,NA,11.768,2.68
5/24/21,18:00:00,5/24/21 18:00,44340.75,Deployment Site,36882.2,NA,127.8,11.31,32.22,-0.51,1.208,NA,11.723,2.68
5/24/21,18:15:00,5/24/21 18:15,44340.76,Deployment Site,36886.2,NA,126.3,11.2,32.29,-0.53,1.207,NA,11.648,2.68
5/24/21,18:30:00,5/24/21 18:30,44340.771,Deployment Site,36914.9,NA,125.1,11.1,32.38,-0.46,1.207,NA,11.577,2.68
5/24/21,18:45:00,5/24/21 18:45,44340.781,Deployment Site,36910.3,NA,123.7,10.99,32.44,-0.68,1.207,NA,11.499,2.68
5/24/21,19:00:00,5/24/21 19:00,44340.792,Deployment Site,36846.5,NA,122.1,10.86,32.44,-0.64,1.21,NA,11.432,2.68
5/24/21,19:15:00,5/24/21 19:15,44340.802,Deployment Site,36848.3,NA,122.6,10.9,32.41,-0.63,1.217,NA,11.462,2.67
5/24/21,19:30:00,5/24/21 19:30,44340.813,Deployment Site,36868.3,NA,123,10.94,32.43,-0.64,1.212,NA,11.464,2.68
5/24/21,19:45:00,5/24/21 19:45,44340.823,Deployment Site,36861.4,NA,121.6,10.82,32.48,-0.56,1.211,NA,11.397,2.67
5/24/21,20:00:00,5/24/21 20:00,44340.833,Deployment Site,36821.6,NA,122.1,10.87,32.4,-0.58,1.216,NA,11.44,2.68
5/24/21,20:15:00,5/24/21 20:15,44340.844,Deployment Site,36892.2,NA,123.3,10.96,32.44,-0.56,1.211,NA,11.481,2.67
5/24/21,20:30:00,5/24/21 20:30,44340.854,Deployment Site,36930.3,NA,123.6,10.98,32.46,-0.68,1.215,NA,11.495,2.68
5/24/21,20:45:00,5/24/21 20:45,44340.865,Deployment Site,36900.5,NA,121.9,10.84,32.5,-0.63,1.211,NA,11.417,2.67
5/24/21,21:00:00,5/24/21 21:00,44340.875,Deployment Site,36847.2,NA,119.7,10.67,32.55,-0.72,1.211,NA,11.298,2.68
5/24/21,21:15:00,5/24/21 21:15,44340.885,Deployment Site,36927.6,NA,120.4,10.72,32.63,-0.66,1.212,NA,11.303,2.67
5/24/21,21:30:00,5/24/21 21:30,44340.896,Deployment Site,36798,NA,117.1,10.46,32.62,-0.83,1.223,NA,11.166,2.68
5/24/21,21:45:00,5/24/21 21:45,44340.906,Deployment Site,36777.3,NA,116.2,10.39,32.64,-0.33,1.223,NA,11.118,2.67
5/24/21,22:00:00,5/24/21 22:00,44340.917,Deployment Site,36761.4,NA,116.2,10.39,32.62,-0.85,1.211,NA,11.125,2.68
5/24/21,22:15:00,5/24/21 22:15,44340.927,Deployment Site,36765.7,NA,115.2,10.31,32.67,-0.79,1.209,NA,11.08,2.67
5/24/21,22:30:00,5/24/21 22:30,44340.938,Deployment Site,36771.9,NA,114.5,10.26,32.71,-0.73,1.206,NA,11.035,2.68
5/24/21,22:45:00,5/24/21 22:45,44340.948,Deployment Site,36803.5,NA,115,10.29,32.73,-0.74,1.22,NA,11.047,2.67
5/24/21,23:00:00,5/24/21 23:00,44340.958,Deployment Site,36780.5,NA,114.3,10.24,32.74,-0.58,1.223,NA,11.016,2.68
5/24/21,23:15:00,5/24/21 23:15,44340.969,Deployment Site,36784.9,NA,113.9,10.21,32.76,-0.69,1.206,NA,10.997,2.67
5/24/21,23:30:00,5/24/21 23:30,44340.979,Deployment Site,36807,NA,113.9,10.2,32.8,-0.67,1.21,NA,10.98,2.68
5/24/21,23:45:00,5/24/21 23:45,44340.99,Deployment Site,36788.6,NA,113,10.13,32.83,-0.81,1.214,NA,10.928,2.67
5/25/21,0:00:00,5/25/21 0:00,44341,Deployment Site,36828.3,NA,113.5,10.18,32.83,-0.91,1.215,NA,10.965,2.68
5/25/21,0:15:00,5/25/21 0:15,44341.01,Deployment Site,36788.3,NA,113.4,10.16,32.79,-0.33,1.221,NA,10.965,2.67
5/25/21,0:30:00,5/25/21 0:30,44341.021,Deployment Site,36837.8,NA,115,10.29,32.76,-0.71,1.219,NA,11.054,2.68
5/25/21,0:45:00,5/25/21 0:45,44341.031,Deployment Site,36844.8,NA,113.9,10.21,32.84,-0.81,1.215,NA,10.969,2.67
5/25/21,1:00:00,5/25/21 1:00,44341.042,Deployment Site,36806.2,NA,113.3,10.16,32.82,-0.8,1.216,NA,10.948,2.67
5/25/21,1:15:00,5/25/21 1:15,44341.052,Deployment Site,36812.3,NA,113,10.13,32.85,-0.81,1.217,NA,10.921,2.67
5/25/21,1:30:00,5/25/21 1:30,44341.063,Deployment Site,36793.2,NA,112.8,10.12,32.83,-0.69,1.216,NA,10.927,2.67
5/25/21,1:45:00,5/25/21 1:45,44341.073,Deployment Site,36796.5,NA,112.8,10.12,32.83,-0.91,1.219,NA,10.927,2.67
5/25/21,2:00:00,5/25/21 2:00,44341.083,Deployment Site,36789,NA,112.1,10.06,32.86,-0.74,1.216,NA,10.888,2.67
5/25/21,2:15:00,5/25/21 2:15,44341.094,Deployment Site,36860.9,NA,115,10.29,32.8,-0.68,1.217,NA,11.039,2.67
5/25/21,2:30:00,5/25/21 2:30,44341.104,Deployment Site,36859.9,NA,114.4,10.24,32.83,-0.83,1.223,NA,11.003,2.67
5/25/21,2:45:00,5/25/21 2:45,44341.115,Deployment Site,36797,NA,112.6,10.1,32.85,0.01,1.222,NA,10.911,2.67
5/25/21,3:00:00,5/25/21 3:00,44341.125,Deployment Site,36810.8,NA,113.4,10.16,32.82,-0.83,1.219,NA,10.963,2.67
5/25/21,3:15:00,5/25/21 3:15,44341.135,Deployment Site,36859.4,NA,114.4,10.24,32.78,-0.65,1.214,NA,11.06,2.66
5/25/21,3:30:00,5/25/21 3:30,44341.146,Deployment Site,36811.7,NA,116.1,10.36,32.59,-0.66,1.213,NA,11.219,2.67
5/25/21,3:45:00,5/25/21 3:45,44341.156,Deployment Site,36810.3,NA,115.2,10.3,32.65,-0.66,1.209,NA,11.15,2.66
5/25/21,4:00:00,5/25/21 4:00,44341.167,Deployment Site,36825.1,NA,115.1,10.29,32.7,-0.78,1.218,NA,11.11,2.67
5/25/21,4:15:00,5/25/21 4:15,44341.177,Deployment Site,36814.1,NA,113.5,10.17,32.79,-0.74,1.221,NA,10.995,2.66
5/25/21,4:30:00,5/25/21 4:30,44341.188,Deployment Site,36839.9,NA,114.4,10.23,32.76,-0.81,1.222,NA,11.054,2.67
5/25/21,4:45:00,5/25/21 4:45,44341.198,Deployment Site,36851.9,NA,115.2,10.29,32.7,-0.38,1.216,NA,11.141,2.66
5/25/21,5:00:00,5/25/21 5:00,44341.208,Deployment Site,36842.2,NA,119.9,10.66,32.39,-0.87,1.21,NA,11.475,2.67
5/25/21,5:15:00,5/25/21 5:15,44341.219,Deployment Site,36130.8,NA,118.7,10.58,31.6,-0.65,1.21,NA,11.591,2.66
5/25/21,5:30:00,5/25/21 5:30,44341.229,Deployment Site,35811.6,NA,119.7,10.66,31.18,-0.87,1.216,NA,11.727,2.67
5/25/21,5:45:00,5/25/21 5:45,44341.24,Deployment Site,36796.9,NA,115.2,10.3,32.62,-0.76,1.218,NA,11.163,2.66
5/25/21,6:00:00,5/25/21 6:00,44341.25,Deployment Site,36080.4,NA,117,10.44,31.59,-0.66,1.221,NA,11.547,2.67
5/25/21,6:15:00,5/25/21 6:15,44341.26,Deployment Site,36374.9,NA,117.8,10.5,31.91,-0.62,1.215,NA,11.502,2.66
5/25/21,6:30:00,5/25/21 6:30,44341.271,Deployment Site,36165,NA,117.7,10.49,31.62,-0.78,1.208,NA,11.602,2.67
5/25/21,6:45:00,5/25/21 6:45,44341.281,Deployment Site,36359.1,NA,118.7,10.57,31.88,-0.57,1.206,NA,11.518,2.66
5/25/21,7:00:00,5/25/21 7:00,44341.292,Deployment Site,36580.1,NA,118.1,10.51,32.11,-0.61,1.217,NA,11.507,2.67
5/25/21,7:15:00,5/25/21 7:15,44341.302,Deployment Site,36293.3,NA,117.7,10.48,31.78,-0.68,1.215,NA,11.569,2.66
5/25/21,7:30:00,5/25/21 7:30,44341.313,Deployment Site,36099.4,NA,118.7,10.57,31.51,-0.83,1.208,NA,11.663,2.67
5/25/21,7:45:00,5/25/21 7:45,44341.323,Deployment Site,36568.8,NA,117.3,10.45,32.17,-0.59,1.207,NA,11.43,2.66
5/25/21,8:00:00,5/25/21 8:00,44341.333,Deployment Site,36580.1,NA,117.1,10.43,32.18,-0.74,1.219,NA,11.423,2.67
5/25/21,8:15:00,5/25/21 8:15,44341.344,Deployment Site,36816.3,NA,117.2,10.46,32.55,-0.27,1.212,NA,11.266,2.66
5/25/21,8:30:00,5/25/21 8:30,44341.354,Deployment Site,36466.1,NA,119.7,10.65,31.92,-0.67,1.21,NA,11.603,2.67
5/25/21,8:45:00,5/25/21 8:45,44341.365,Deployment Site,35084.3,NA,118.5,10.59,30.38,-0.52,1.208,NA,11.839,2.66
5/25/21,9:00:00,5/25/21 9:00,44341.375,Deployment Site,33473.3,NA,116.6,10.47,28.63,-0.91,1.223,NA,12.106,2.67
5/25/21,9:15:00,5/25/21 9:15,44341.385,Deployment Site,33674.2,NA,115.9,10.41,28.86,-0.71,1.216,NA,12.058,2.66
5/25/21,9:30:00,5/25/21 9:30,44341.396,Deployment Site,33118.6,NA,116.3,10.45,28.23,-0.81,1.217,NA,12.197,2.67
5/25/21,9:45:00,5/25/21 9:45,44341.406,Deployment Site,33081.2,NA,117.9,10.57,28.06,-0.8,1.221,NA,12.373,2.66
5/25/21,10:00:00,5/25/21 10:00,44341.417,Deployment Site,33934.2,NA,116.5,10.45,29.14,-0.83,1.218,NA,12.01,2.67
5/25/21,10:15:00,5/25/21 10:15,44341.427,Deployment Site,34234.5,NA,117.9,10.55,29.41,-0.85,1.218,NA,12.042,2.66
5/25/21,10:30:00,5/25/21 10:30,44341.438,Deployment Site,34196.9,NA,119.5,10.68,29.28,-0.92,1.216,NA,12.162,2.67
5/25/21,10:45:00,5/25/21 10:45,44341.448,Deployment Site,33606,NA,118.2,10.58,28.66,-0.93,1.217,NA,12.234,2.66
5/25/21,11:00:00,5/25/21 11:00,44341.458,Deployment Site,32950.9,NA,117.1,10.51,27.96,-0.66,1.216,NA,12.348,2.67
5/25/21,11:15:00,5/25/21 11:15,44341.469,Deployment Site,33047.5,NA,116.9,10.48,28.02,-0.87,1.215,NA,12.382,2.66
5/25/21,11:30:00,5/25/21 11:30,44341.479,Deployment Site,33547.4,NA,118.1,10.57,28.58,-0.86,1.217,NA,12.273,2.67
5/25/21,11:45:00,5/25/21 11:45,44341.49,Deployment Site,34190.4,NA,118.9,10.62,29.28,-0.52,1.22,NA,12.15,2.66
5/25/21,12:00:00,5/25/21 12:00,44341.5,Deployment Site,34624.1,NA,120.5,10.75,29.72,-0.85,1.221,NA,12.114,2.67
5/25/21,12:15:00,5/25/21 12:15,44341.51,Deployment Site,34976.1,NA,119.5,10.66,30.2,-0.84,1.222,NA,11.931,2.66
5/25/21,12:30:00,5/25/21 12:30,44341.521,Deployment Site,35538.9,NA,120.1,10.7,30.83,-0.8,1.222,NA,11.825,2.66
5/25/21,12:45:00,5/25/21 12:45,44341.531,Deployment Site,36572.9,NA,115.8,10.34,32.28,-0.53,1.221,NA,11.304,2.66
5/25/21,13:00:00,5/25/21 13:00,44341.542,Deployment Site,36614.2,NA,113.8,10.19,32.49,-0.64,1.213,NA,11.106,2.66
5/25/21,13:15:00,5/25/21 13:15,44341.552,Deployment Site,36633.7,NA,116.7,10.41,32.33,-0.77,1.205,NA,11.318,2.65
5/25/21,13:30:00,5/25/21 13:30,44341.563,Deployment Site,36520.2,NA,109.8,9.88,32.63,-0.8,1.207,NA,10.85,2.66
5/25/21,13:45:00,5/25/21 13:45,44341.573,Deployment Site,36566.9,NA,110.1,9.9,32.64,-0.62,1.216,NA,10.889,2.65
5/25/21,14:00:00,5/25/21 14:00,44341.583,Deployment Site,36653.7,NA,111.4,10.01,32.73,-0.75,1.221,NA,10.89,2.66
5/25/21,14:15:00,5/25/21 14:15,44341.594,Deployment Site,36770.3,NA,115,10.29,32.69,0.27,1.207,NA,11.063,2.65
5/25/21,14:30:00,5/25/21 14:30,44341.604,Deployment Site,36762.6,NA,113.7,10.19,32.74,-0.85,1.207,NA,10.993,2.66
5/25/21,14:45:00,5/25/21 14:45,44341.615,Deployment Site,36757.1,NA,113.9,10.21,32.72,-0.93,1.222,NA,11.008,2.65
5/25/21,15:00:00,5/25/21 15:00,44341.625,Deployment Site,36781.5,NA,115.4,10.32,32.68,-0.78,1.215,NA,11.083,2.66
5/25/21,15:15:00,5/25/21 15:15,44341.635,Deployment Site,36680.9,NA,114.3,10.24,32.64,-0.76,1.216,NA,11.011,2.65
5/25/21,15:30:00,5/25/21 15:30,44341.646,Deployment Site,36682,NA,111.6,10.02,32.71,-0.81,1.218,NA,10.933,2.66
5/25/21,15:45:00,5/25/21 15:45,44341.656,Deployment Site,36681.5,NA,110.7,9.95,32.79,-0.94,1.217,NA,10.848,2.65
5/25/21,16:00:00,5/25/21 16:00,44341.667,Deployment Site,36671.4,NA,111.7,10.03,32.72,-0.74,1.211,NA,10.916,2.66
5/25/21,16:15:00,5/25/21 16:15,44341.677,Deployment Site,36260.5,NA,115.6,10.35,32.03,-0.74,1.21,NA,11.237,2.65
5/25/21,16:30:00,5/25/21 16:30,44341.688,Deployment Site,36140.5,NA,116.4,10.42,31.85,-0.62,1.214,NA,11.309,2.66
5/25/21,16:45:00,5/25/21 16:45,44341.698,Deployment Site,36321.8,NA,117,10.47,32.07,-0.63,1.21,NA,11.267,2.65
5/25/21,17:00:00,5/25/21 17:00,44341.708,Deployment Site,36761.5,NA,118.2,10.56,32.57,-0.78,1.212,NA,11.189,2.66
5/25/21,17:15:00,5/25/21 17:15,44341.719,Deployment Site,36770.5,NA,117.6,10.51,32.61,-0.82,1.211,NA,11.149,2.65
5/25/21,17:30:00,5/25/21 17:30,44341.729,Deployment Site,36644.6,NA,116,10.38,32.52,-0.79,1.216,NA,11.109,2.66
5/25/21,17:45:00,5/25/21 17:45,44341.74,Deployment Site,36804.9,NA,120.2,10.73,32.58,-0.84,1.223,NA,11.225,2.65
5/25/21,18:00:00,5/25/21 18:00,44341.75,Deployment Site,36598.8,NA,118.6,10.6,32.35,-0.68,1.211,NA,11.248,2.65
5/25/21,18:15:00,5/25/21 18:15,44341.76,Deployment Site,36801.6,NA,119.3,10.65,32.6,-0.68,1.209,NA,11.194,2.65
5/25/21,18:30:00,5/25/21 18:30,44341.771,Deployment Site,36805.7,NA,119.3,10.66,32.61,-0.9,1.224,NA,11.193,2.66
5/25/21,18:45:00,5/25/21 18:45,44341.781,Deployment Site,36852.3,NA,117.8,10.53,32.71,-0.78,1.212,NA,11.125,2.64
5/25/21,19:00:00,5/25/21 19:00,44341.792,Deployment Site,36825.7,NA,116.3,10.41,32.73,-0.89,1.215,NA,11.077,2.65
5/25/21,19:15:00,5/25/21 19:15,44341.802,Deployment Site,36841.8,NA,115.8,10.36,32.77,-0.71,1.221,NA,11.046,2.64
5/25/21,19:30:00,5/25/21 19:30,44341.813,Deployment Site,36851.5,NA,114.3,10.24,32.83,-0.76,1.215,NA,10.991,2.65
5/25/21,19:45:00,5/25/21 19:45,44341.823,Deployment Site,36940.7,NA,115.7,10.35,32.88,-0.86,1.21,NA,11.033,2.64
5/25/21,20:00:00,5/25/21 20:00,44341.833,Deployment Site,36911.9,NA,115,10.3,32.88,-0.79,1.218,NA,11.002,2.65
5/25/21,20:15:00,5/25/21 20:15,44341.844,Deployment Site,36870.8,NA,113,10.13,32.9,-0.71,1.213,NA,10.93,2.64
5/25/21,20:30:00,5/25/21 20:30,44341.854,Deployment Site,36865.5,NA,112.7,10.11,32.92,-0.68,1.21,NA,10.911,2.65
5/25/21,20:45:00,5/25/21 20:45,44341.865,Deployment Site,36797.2,NA,110.8,9.96,32.94,-0.73,1.217,NA,10.809,2.64
5/25/21,21:00:00,5/25/21 21:00,44341.875,Deployment Site,36838.4,NA,112.5,10.09,32.89,-0.44,1.224,NA,10.915,2.65
5/25/21,21:15:00,5/25/21 21:15,44341.885,Deployment Site,35093.4,NA,118.5,10.59,30.41,-0.81,1.221,NA,11.818,2.64
5/25/21,21:30:00,5/25/21 21:30,44341.896,Deployment Site,35232.1,NA,118.9,10.63,30.57,-0.62,1.206,NA,11.781,2.65
